source_pid,source_region_genre_id,source_position,source_pid_position,source_track_id,source_Track Name,source_Artist Name(s),source_audio_path,source_audio_relative_path,target_pid,target_region_genre_id,target_position,target_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_audio_path,target_audio_relative_path,label
22,western_focus,68,22_68,7KsxXTlQjCpnLgdLE4i6tC,There's Always Tomorrow,Adrien de la Salle;Francois Mathian,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\73. There's Always Tomorrow.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\73. There's Always Tomorrow.mp3",29,western_sleep,94,29_94,3i3aOcq0qIn84NUjXz8m8h,fairytale,ist;empty street,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\94. fairytale.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\94. fairytale.mp3,0
22,western_focus,68,22_68,7KsxXTlQjCpnLgdLE4i6tC,There's Always Tomorrow,Adrien de la Salle;Francois Mathian,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\73. There's Always Tomorrow.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\73. There's Always Tomorrow.mp3",20,western_dj,98,20_98,17qFsPbpSkxI5AjYqUpTat,Bella ciao - Hugel Remix,El Profesor;HUGEL,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\98. Bella ciao - Hugel Remix.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\98. Bella ciao - Hugel Remix.mp3,0
22,western_focus,69,22_69,0WP54VZgXs9fuYeu85c9Pd,Across Frozen Lakes,Winston Church;Denis Turbide,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\74. Across Frozen Lakes.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\74. Across Frozen Lakes.mp3",9,hindi_study,19,9_19,1hQia6rxgfM1ly2hE3StWp,Ishq Wala Love,Vishal-Shekhar;Shekhar Ravjiani;Salim Merchant;Neeti Mohan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\22. Ishq Wala Love.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\22. Ishq Wala Love.mp3,0
22,western_focus,69,22_69,0WP54VZgXs9fuYeu85c9Pd,Across Frozen Lakes,Winston Church;Denis Turbide,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\74. Across Frozen Lakes.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\74. Across Frozen Lakes.mp3",7,hindi_study,51,7_51,6IpRsKNb71BitzSfWW26Zp,The War Begins (Background Music),Tapas Relia,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,0
22,western_focus,70,22_70,3tjqcSr7WT05PdYgaWv0I8,Woven in Time,Vivian Roost,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\75. Woven in Time.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\75. Woven in Time.mp3",29,western_sleep,11,29_11,65TJyUvCu6aqmnzoXBCSnl,faith,Swik,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\11. faith.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\11. faith.mp3,0
22,western_focus,70,22_70,3tjqcSr7WT05PdYgaWv0I8,Woven in Time,Vivian Roost,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\75. Woven in Time.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\75. Woven in Time.mp3",3,hindi_chill_lyrics,97,3_97,4nc6XiUze2Yh7wFueGOPv7,"Chaleya (From ""Jawan"")",Anirudh Ravichander;Arijit Singh;Shilpa Rao;Kumaar,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\1. Chaleya (From _Jawan_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\1. Chaleya (From _Jawan_).mp3,0
22,western_focus,71,22_71,2AfEfMk7jGjNzFmw9xbfIs,Waltz in F Minor,Joe Alexander Shepherd,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\76. Waltz in F Minor.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\76. Waltz in F Minor.mp3",10,telugu_chill_lyrics,74,10_74,11c5HhE5sWX4zqw0m6ikFb,Gundello Emundho,Devi Sri Prasad;Venu;Sumangaly,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\33. Gundello Emundho.mp3,data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\33. Gundello Emundho.mp3,0
22,western_focus,71,22_71,2AfEfMk7jGjNzFmw9xbfIs,Waltz in F Minor,Joe Alexander Shepherd,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\76. Waltz in F Minor.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\76. Waltz in F Minor.mp3",28,western_sleep,6,28_6,6D3qroeYPfWcWxa1Lal0f4,Sleep Well,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\6. Sleep Well.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\6. Sleep Well.mp3,0
22,western_focus,72,22_72,78xaeXOYoCrzFgH2sHU9f9,Vintage Waltz,A. Blomqvist,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\77. Vintage Waltz.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\77. Vintage Waltz.mp3",17,western_chill_lyrics,46,17_46,6uJ6KxWCNszP9VDtZm5A0C,Bewajah,somanshu;Neeti Mohan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\46. Bewajah.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\46. Bewajah.mp3,0
22,western_focus,72,22_72,78xaeXOYoCrzFgH2sHU9f9,Vintage Waltz,A. Blomqvist,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\77. Vintage Waltz.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\77. Vintage Waltz.mp3",26,western_focus,50,26_50,2Kc5LcEp1QG3tCTI4Bi21n,Rowan,Ben Moldau,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,0
22,western_focus,73,22_73,5RqKo9P4DLA0bVyY70cWkr,saman,Ólafur Arnalds,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\78. saman.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\78. saman.mp3",29,western_sleep,185,29_185,5CQEUU4oVOVYf5eHZLhCrB,vanish,Aunøra;Ghøst;ist,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\52. vanish.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\52. vanish.mp3,0
22,western_focus,73,22_73,5RqKo9P4DLA0bVyY70cWkr,saman,Ólafur Arnalds,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\78. saman.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\78. saman.mp3",20,western_dj,65,20_65,7Ck2si1vtgdPXdKGtWGGXr,"The Humma Song (From ""OK Jaanu"")",A.R. Rahman;Badshah;Tanishk Bagchi;Shashaa Tirupati;Jubin Nautiyal,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\65. The Humma Song (From _OK Jaanu_).mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\65. The Humma Song (From _OK Jaanu_).mp3,0
22,western_focus,74,22_74,1lHZ4VHhHDzu4ZbzxIiW5K,Way of an Angel (Felted Piano),Steven C,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3",19,western_dj,25,19_25,4nCwPQHEpr7GgUHLUxVNou,Seven Nation Army,DJ Fluke;Jaki Nelson,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\21. Seven Nation Army.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\21. Seven Nation Army.mp3",0
22,western_focus,74,22_74,1lHZ4VHhHDzu4ZbzxIiW5K,Way of an Angel (Felted Piano),Steven C,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3",7,hindi_study,5,7_5,3uZiNvBNQldjl4OJiKsuxe,Brothers Anthem,Ajay-Atul;Vishal Dadlani,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\6. Brothers Anthem.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\6. Brothers Anthem.mp3,0
22,western_focus,75,22_75,0MDGJK5Yk41jv5Om5Cgi8z,Regrets (revisited by Adrien de la Salle),Tom Kristiaan;Adrien de la Salle,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\80. Regrets (revisited by Adrien de la Salle).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\80. Regrets (revisited by Adrien de la Salle).mp3",28,western_sleep,67,28_67,3Yp7nHWRPA6OBQBQWIVDIa,Evening Wind,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\67. Evening Wind.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\67. Evening Wind.mp3,0
22,western_focus,75,22_75,0MDGJK5Yk41jv5Om5Cgi8z,Regrets (revisited by Adrien de la Salle),Tom Kristiaan;Adrien de la Salle,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\80. Regrets (revisited by Adrien de la Salle).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\80. Regrets (revisited by Adrien de la Salle).mp3",27,western_sleep,61,27_61,4zKUbaPleWBF1tKyfCtLHw,Channa Mereya - Lofi Flip,Deepanshu Ruhela;Pritam;Arijit Singh;Bollywood Lofi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\61. Channa Mereya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\61. Channa Mereya - Lofi Flip.mp3,0
22,western_focus,76,22_76,3pCz92uwkT8LLNcLmoif64,Finding Gratitude,Cameron Segal,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\81. Finding Gratitude.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\81. Finding Gratitude.mp3",28,western_sleep,30,28_30,4A4imy8iJK7wZ5ug1Ivff3,At Peace,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\30. At Peace.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\30. At Peace.mp3,0
22,western_focus,76,22_76,3pCz92uwkT8LLNcLmoif64,Finding Gratitude,Cameron Segal,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\81. Finding Gratitude.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\81. Finding Gratitude.mp3",23,western_focus,35,23_35,2tAXo2Ej9MHBqWpShZSsWw,Horizon Drift,Jo Anand,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\38. Horizon Drift.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\38. Horizon Drift.mp3,0
22,western_focus,77,22_77,2Vg4ixMU7OJAfFR4tLMnvN,a new romance,Alexandra Streliski,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3",27,western_sleep,82,27_82,1VlaAFoLyWmNH0YrOWx7Eg,Janam Janam - Lofi Flip,SPECRO;SKETCH;Arijit Singh;Antara Mitra;Pritam;Bollywood Lofi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\82. Janam Janam - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\82. Janam Janam - Lofi Flip.mp3,0
22,western_focus,77,22_77,2Vg4ixMU7OJAfFR4tLMnvN,a new romance,Alexandra Streliski,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3",7,hindi_study,51,7_51,6IpRsKNb71BitzSfWW26Zp,The War Begins (Background Music),Tapas Relia,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\59. The War Begins (Background Music).mp3,0
22,western_focus,78,22_78,0BLCfw14JBsIleyK6XzA4h,Anhelo,Franco Robert,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\83. Anhelo.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\83. Anhelo.mp3",19,western_dj,80,19_80,0Zx3np2HJ3He2QJS0wG9Ex,Eyes,Rain Radio;Cat Dealers,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\74. Eyes.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\74. Eyes.mp3",0
22,western_focus,78,22_78,0BLCfw14JBsIleyK6XzA4h,Anhelo,Franco Robert,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\83. Anhelo.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\83. Anhelo.mp3",20,western_dj,57,20_57,4SjKsDIVQessPLdN42FZlm,"Alcoholia (From ""Vikram Vedha"")",Vishal-Shekhar;Snigdhajit Bhowmik;Ananya Chakraborty,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\57. Alcoholia (From _Vikram Vedha_).mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\57. Alcoholia (From _Vikram Vedha_).mp3,0
22,western_focus,79,22_79,1uBb2nYiZAbH0xHxvkgAg8,This Little Life,Yanson,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3",8,hindi_study,25,8_25,1uehRTjklFflNZkVNYNZXL,Ek Ladki Ko Dekha Toh Aisa Laga - LoFi,Darshan Raval;Rochak Kohli,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\24. Ek Ladki Ko Dekha Toh Aisa Laga - LoFi.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\24. Ek Ladki Ko Dekha Toh Aisa Laga - LoFi.mp3,0
22,western_focus,79,22_79,1uBb2nYiZAbH0xHxvkgAg8,This Little Life,Yanson,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3",21,western_dj,52,21_52,1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),DJ Snake;J Balvin;Tyga,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\52. Loco Contigo (with J. Balvin & Tyga).mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\52. Loco Contigo (with J. Balvin & Tyga).mp3,0
22,western_focus,80,22_80,3n5hRpmvNxhSgMEW84AHn2,Le poids du silence,Elias Vale,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\85. Le poids du silence.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\85. Le poids du silence.mp3",11,telugu_chill_lyrics,68,11_68,5RJb4ZBgdJBOZe5Fx2aDWo,Ela Ela Naalo,Haricharan;Swetha,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\chill_lyrics\Mellow Telugu\45. Ela Ela Naalo.mp3,data\raw_playlist_songs_downloaded\telugu\chill_lyrics\Mellow Telugu\45. Ela Ela Naalo.mp3,0
