source_clean_index,source_Track URI,source_Track Name,source_Artist Name(s),source_track_id,source_pid,source_region_genre_id,source_position,source_pid_position,source_audio_path,source_audio_relative_path,source_downloaded_title,source_downloaded_playlist_name,source_downloaded_position,source_position_matches,source_filename,source_has_audio,target_clean_index,target_Track URI,target_Track Name,target_Artist Name(s),target_track_id,target_pid,target_region_genre_id,target_position,target_pid_position,target_audio_path,target_audio_relative_path,target_downloaded_title,target_downloaded_playlist_name,target_downloaded_position,target_position_matches,target_filename,target_has_audio,label
1482.0,spotify:track:6KvXpACADAz73IPrCgXobL,Alfaazo,Mitraz,6KvXpACADAz73IPrCgXobL,17,western_chill_lyrics,29,17_29,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\29. Alfaazo.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\29. Alfaazo.mp3,Alfaazo,Indie 'n' Chill,29.0,True,29. Alfaazo.mp3,True,1483.0,spotify:track:74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,Anuv Jain,74kCarkFBzXYXNkkYJIsG0,17.0,western_chill_lyrics,30.0,17_30,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\30. Alag Aasmaan.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\30. Alag Aasmaan.mp3,Alag Aasmaan,Indie 'n' Chill,30.0,True,30. Alag Aasmaan.mp3,True,1
,,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira;Freshlyground,2Cd9iWfcOpGDHLz6tVA3G4,21,western_dj,29,21_29,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\29. Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground).mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\29. Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground).mp3,,,,,,,,,Chaand Baaliyan Duet,Aditya A;Ishita Parakh,3vGy3xMTFig0f0tUrjkbVQ,17.0,western_chill_lyrics,42.0,17_42,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\42. Chaand Baaliyan Duet.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\42. Chaand Baaliyan Duet.mp3,,,,,,,0
,,Silk Tone,Eden,4B6Nriqk08YIv2qQl5f9Cn,23,western_focus,67,23_67,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\78. Silk Tone.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\78. Silk Tone.mp3,,,,,,,,,Wake up,Luca,7waPnxxuXOKCe4AvNkwNaK,16.0,western_chill_lyrics,2.0,16_2,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\6. Wake up.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\6. Wake up.mp3,,,,,,,0
2360.0,spotify:track:0TJqC7lwtlua6pLN9FgF0L,Liquid Light,Seijaku,0TJqC7lwtlua6pLN9FgF0L,23,western_focus,79,23_79,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\90. Liquid Light.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\90. Liquid Light.mp3,Liquid Light,Deep Focus,90.0,False,90. Liquid Light.mp3,True,2361.0,spotify:track:2PO5LrGt9ASfsPluDQ58PT,Connect the Dots,Novienne,2PO5LrGt9ASfsPluDQ58PT,23.0,western_focus,80.0,23_80,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\91. Connect the Dots.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\91. Connect the Dots.mp3,Connect the Dots,Deep Focus,91.0,False,91. Connect the Dots.mp3,True,1
,,Shoorveer III,Rapperiya Baalam;SHAMBHO;Rajneesh Jaipuri;Jagirdar RV;Meetu Solanki,4BLqBzCkmC4rA9pYzjr0Hq,7,hindi_study,42,7_42,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\49. Shoorveer III.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\49. Shoorveer III.mp3,,,,,,,,,I Dreamed of You,Eternalistic,3q5PzPbD5IDrAd3GYmyXvY,26.0,western_focus,3.0,26_3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\3. I Dreamed of You.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\3. I Dreamed of You.mp3,,,,,,,0
,,On The Floor,Gin and Sonic;EMMA LX,6d77EgzJQqzb3NX9MjrTww,19,western_dj,101,19_101,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\95. On The Floor.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\95. On The Floor.mp3",,,,,,,,,417 Hz Let Go of Negative Thoughts,Dante Flowwell,3NcjWSBSsKcrplj1g6Wd6a,24.0,western_focus,92.0,24_92,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\93. 417 Hz Let Go of Negative Thoughts.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\93. 417 Hz Let Go of Negative Thoughts.mp3,,,,,,,0
,,Way of an Angel (Felted Piano),Steven C,1lHZ4VHhHDzu4ZbzxIiW5K,22,western_focus,74,22_74,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3",,,,,,,,,Brothers Anthem,Ajay-Atul;Vishal Dadlani,3uZiNvBNQldjl4OJiKsuxe,7.0,hindi_study,5.0,7_5,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\6. Brothers Anthem.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\6. Brothers Anthem.mp3,,,,,,,0
1403.0,spotify:track:5KXr2jeZeFyRPugvKzmDqG,You Only Know,Meanetik,5KXr2jeZeFyRPugvKzmDqG,16,western_chill_lyrics,62,16_62,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\83. You Only Know.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\83. You Only Know.mp3,You Only Know,ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025,83.0,False,83. You Only Know.mp3,True,1404.0,spotify:track:5JeMisPmYHmPHXWhPPY1Ww,Feelin,NOAMZ,5JeMisPmYHmPHXWhPPY1Ww,16.0,western_chill_lyrics,63.0,16_63,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\84. Feelin.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\84. Feelin.mp3,Feelin,ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025,84.0,False,84. Feelin.mp3,True,1
,,A Room With A View,Adrián Úlfur,3dW5gmYgCbNhjxsBGhGKLo,26,western_focus,23,26_23,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\23. A Room With A View.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\23. A Room With A View.mp3,,,,,,,,,Alfaazo,Mitraz,6KvXpACADAz73IPrCgXobL,17.0,western_chill_lyrics,29.0,17_29,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\29. Alfaazo.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\29. Alfaazo.mp3,,,,,,,0
,,Loco Contigo (with J. Balvin & Tyga),DJ Snake;J Balvin;Tyga,1f38Gx6xQz6r4H1jGVNBJo,21,western_dj,52,21_52,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\52. Loco Contigo (with J. Balvin & Tyga).mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\52. Loco Contigo (with J. Balvin & Tyga).mp3,,,,,,,,,Teri Deewani - Lofi Flip,Kailash Kher;Deepanshu Ruhela;Bollywood Lofi,0Bfima51LTKrxuBYjv0Qwp,8.0,hindi_study,78.0,8_78,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\77. Teri Deewani - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\77. Teri Deewani - Lofi Flip.mp3,,,,,,,0
2034.0,spotify:track:1zSkz3i3ztgbiSsAklvlpG,Abysse (revisited by Tom Kristiaan),Adrien de la Salle;Tom Kristiaan,1zSkz3i3ztgbiSsAklvlpG,22,western_focus,35,22_35,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\37. Abysse (revisited by Tom Kristiaan).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\37. Abysse (revisited by Tom Kristiaan).mp3",Abysse (revisited by Tom Kristiaan),"Calm Study _ Instrumentals for Focus, Work, Reading",37.0,False,37. Abysse (revisited by Tom Kristiaan).mp3,True,2035.0,spotify:track:1zZ1vehru4ni9VVtTpuqbp,People are waiting,Marius Nitzbon,1zZ1vehru4ni9VVtTpuqbp,22.0,western_focus,36.0,22_36,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\38. People are waiting.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\38. People are waiting.mp3",People are waiting,"Calm Study _ Instrumentals for Focus, Work, Reading",38.0,False,38. People are waiting.mp3,True,1
3420.0,spotify:track:1BbRkp2bIn9LzKaFfzjSPL,nocturnal,ist;Lofi.com,1BbRkp2bIn9LzKaFfzjSPL,29,western_sleep,43,29_43,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\43. nocturnal.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\43. nocturnal.mp3,nocturnal,Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴,43.0,True,43. nocturnal.mp3,True,3421.0,spotify:track:0enVMedrG24n70H7tkH8Ok,dream residue,too unbothered.,0enVMedrG24n70H7tkH8Ok,29.0,western_sleep,44.0,29_44,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\44. dream residue.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\44. dream residue.mp3,dream residue,Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴,44.0,True,44. dream residue.mp3,True,1
,,Dangal,Daler Mehndi,7EpZ8kdKyQM4GMJy2tj0We,7,hindi_study,3,7_3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\4. Dangal.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\4. Dangal.mp3,,,,,,,,,death bed (coffee for your head),Powfu;beabadoobee,7eJMfftS33KTjuF7lTsMCx,29.0,western_sleep,1.0,29_1,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\1. death bed (coffee for your head).mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\1. death bed (coffee for your head).mp3,,,,,,,0
,,"Alcoholia (From ""Vikram Vedha"")",Vishal-Shekhar;Snigdhajit Bhowmik;Ananya Chakraborty,4SjKsDIVQessPLdN42FZlm,20,western_dj,57,20_57,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\57. Alcoholia (From _Vikram Vedha_).mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\57. Alcoholia (From _Vikram Vedha_).mp3,,,,,,,,,Main Rang Sharbaton Ka,Atif Aslam;Chinmayi;Pritam,2IEhtVeM9TVql8fZdKdlo9,9.0,hindi_study,84.0,9_84,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\100. Main Rang Sharbaton Ka.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\100. Main Rang Sharbaton Ka.mp3,,,,,,,0
,,E.T,TRNOUT,2xz0AjDZuWxR37A0Rv5Ffv,19,western_dj,94,19_94,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\88. E.T.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\88. E.T.mp3",,,,,,,,,Prélude d'une nuit d'automne,Adrien de la Salle,7CGRFqA8jIRdVkupxJcgey,22.0,western_focus,94.0,22_94,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\99. Prélude d'une nuit d'automne.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\99. Prélude d'une nuit d'automne.mp3",,,,,,,0
,,The Long Road,elveper,4zbjAvkI6oKXRDG7tsZAQa,23,western_focus,69,23_69,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\80. The Long Road.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\80. The Long Road.mp3,,,,,,,,,The Life,Marc Scibilia,6v2NgEbmGFOulY74emLe6u,15.0,western_chill_lyrics,22.0,15_22,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,,,,,,,0
,,Hawayein - Lofi Flip,Kedrock;Sd Style;Arijit Singh;Pritam;Bollywood Lofi,2xkVyTSeoIWStwR6aH2Nse,27,western_sleep,78,27_78,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\78. Hawayein - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\78. Hawayein - Lofi Flip.mp3,,,,,,,,,Channa Mereya - Lofi Flip,Deepanshu Ruhela;Pritam;Arijit Singh;Bollywood Lofi,4zKUbaPleWBF1tKyfCtLHw,8.0,hindi_study,71.0,8_71,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\70. Channa Mereya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\70. Channa Mereya - Lofi Flip.mp3,,,,,,,0
,,Go Off,404BABY,7cDTMKiqcYuDW17GihxJEy,21,western_dj,34,21_34,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\34. Go Off.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\34. Go Off.mp3,,,,,,,,,Tandava - Blazy & Gottinari Remix,Shanti People;Blazy;Gottinari,2BmwXAUDtEzKw4RGtHJu5B,7.0,hindi_study,63.0,7_63,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\71. Tandava - Blazy & Gottinari Remix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\71. Tandava - Blazy & Gottinari Remix.mp3,,,,,,,0
649.0,spotify:track:0a17mIL7XTvYqe9mxuPd3y,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",Tanishk Bagchi;Kausar Munir;Jubin Nautiyal,0a17mIL7XTvYqe9mxuPd3y,8,hindi_study,11,8_11,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3,Agar Ho Tum (From _Mr. And Mrs. Mahi_),Study Music Hindi (Lofi Songs),11.0,True,11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3,True,650.0,spotify:track:18YHbIhrleUkKKj2DvEp79,Zara Sa,Pritam;KK;Sayeed Quadri,18YHbIhrleUkKKj2DvEp79,8.0,hindi_study,12.0,8_12,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\12. Zara Sa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\12. Zara Sa.mp3,Zara Sa,Study Music Hindi (Lofi Songs),12.0,True,12. Zara Sa.mp3,True,1
,,Quiet Life,Fluvis,1lXvUNmsIY4Pc6Jzzit4rT,23,western_focus,24,23_24,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\24. Quiet Life.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\24. Quiet Life.mp3,,,,,,,,,Promise,Aurelian Juno,5nk854M1eYe0mJKg3kaukY,26.0,western_focus,42.0,26_42,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\42. Promise.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\42. Promise.mp3,,,,,,,0
2926.0,spotify:track:6Tkep7VhXvCa7qnbyZBDLM,Valse de Mignon,Etienne Balestre,6Tkep7VhXvCa7qnbyZBDLM,26,western_focus,90,26_90,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\90. Valse de Mignon.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\90. Valse de Mignon.mp3,Valse de Mignon,Instrumental Study,90.0,True,90. Valse de Mignon.mp3,True,2927.0,spotify:track:1MMPjL15s8zSB787xGGePp,Ti Vedo,Robert Gafforelli,1MMPjL15s8zSB787xGGePp,26.0,western_focus,91.0,26_91,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\91. Ti Vedo.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\91. Ti Vedo.mp3,Ti Vedo,Instrumental Study,91.0,True,91. Ti Vedo.mp3,True,1
3043.0,spotify:track:7JOFplrLQfYkuEcWCASZDo,Iktara - Lofi Flip,VIBIE;Amit Trivedi;Kavita Seth;Amitabh Bhattacharya;Bollywood Lofi,7JOFplrLQfYkuEcWCASZDo,27,western_sleep,13,27_13,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\13. Iktara - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\13. Iktara - Lofi Flip.mp3,Iktara - Lofi Flip,Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs,13.0,True,13. Iktara - Lofi Flip.mp3,True,3044.0,spotify:track:3YTEBVb0zW3M5VriZKgoCJ,Toh Phir Aao (Reprise),JalRaj,3YTEBVb0zW3M5VriZKgoCJ,27.0,western_sleep,14.0,27_14,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\14. Toh Phir Aao (Reprise).mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\14. Toh Phir Aao (Reprise).mp3,Toh Phir Aao (Reprise),Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs,14.0,True,14. Toh Phir Aao (Reprise).mp3,True,1
2692.0,spotify:track:1BTga4bUzAmES8zgeXAZVX,chez,new vibe,1BTga4bUzAmES8zgeXAZVX,25,western_focus,56,25_56,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\7. chez.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\7. chez.mp3,chez,Focus Flow,7.0,False,7. chez.mp3,True,2693.0,spotify:track:3XqZUhZcHpOtP9rhw6O43l,Haze,flowless;Zmeyev,3XqZUhZcHpOtP9rhw6O43l,25.0,western_focus,57.0,25_57,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\51. Haze.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\51. Haze.mp3,Haze,Focus Flow,51.0,False,51. Haze.mp3,True,1
,,Baby Don't Hurt Me,David Guetta;Anne-Marie;Coi Leray,3BKD1PwArikchz2Zrlp1qi,19,western_dj,4,19_4,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\17. Baby Don't Hurt Me.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\17. Baby Don't Hurt Me.mp3",,,,,,,,,417 Hz Wipe Out All Negative Energy,Luna Riversong,1l8vMWVHYlrEZeiDyz7NMO,24.0,western_focus,77.0,24_77,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\78. 417 Hz Wipe Out All Negative Energy.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\78. 417 Hz Wipe Out All Negative Energy.mp3,,,,,,,0
,,Skyscraper,Sorai,3AYHI7qsr1lVLGieNgCpkf,25,western_focus,46,25_46,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\74. Skyscraper.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\74. Skyscraper.mp3,,,,,,,,,417 Hz Clear Negative Energy,Dante Flowwell,4vBGdZOzUqXyelylv0eA2n,24.0,western_focus,85.0,24_85,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\86. 417 Hz Clear Negative Energy.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\86. 417 Hz Clear Negative Energy.mp3,,,,,,,0
,,Beyond,Leon Bridges,1Omt5bfz1tZUCqd26HxbS0,15,western_chill_lyrics,30,15_30,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\3. Beyond.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\3. Beyond.mp3,,,,,,,,,Yaar Haryane Te,Khasa Aala Chahar;KD DESIROCK,7M5rtXfBW7FZ9gEWkw2uDR,7.0,hindi_study,46.0,7_46,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\54. Yaar Haryane Te.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\54. Yaar Haryane Te.mp3,,,,,,,0
