audio_path,audio_relative_path,region,category,downloaded_playlist_name,downloaded_position,downloaded_title,filename
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\59. As Good As It Gets.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\59. As Good As It Gets.mp3,western,chill_lyrics,acoustic chill,59,As Good As It Gets,59. As Good As It Gets.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\60. Better Now - Acoustic.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\60. Better Now - Acoustic.mp3,western,chill_lyrics,acoustic chill,60,Better Now - Acoustic,60. Better Now - Acoustic.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\61. Thinking About You.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\61. Thinking About You.mp3,western,chill_lyrics,acoustic chill,61,Thinking About You,61. Thinking About You.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\62. German Cars.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\62. German Cars.mp3,western,chill_lyrics,acoustic chill,62,German Cars,62. German Cars.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\63. Whisper In Her Ear.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\63. Whisper In Her Ear.mp3,western,chill_lyrics,acoustic chill,63,Whisper In Her Ear,63. Whisper In Her Ear.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\64. Purple Haze.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\64. Purple Haze.mp3,western,chill_lyrics,acoustic chill,64,Purple Haze,64. Purple Haze.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\65. Golden (Acoustic).mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\65. Golden (Acoustic).mp3,western,chill_lyrics,acoustic chill,65,Golden (Acoustic),65. Golden (Acoustic).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\66. Mexico.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\66. Mexico.mp3,western,chill_lyrics,acoustic chill,66,Mexico,66. Mexico.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\67. Woodpecker.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\67. Woodpecker.mp3,western,chill_lyrics,acoustic chill,67,Woodpecker,67. Woodpecker.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\68. Stay Alive.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\68. Stay Alive.mp3,western,chill_lyrics,acoustic chill,68,Stay Alive,68. Stay Alive.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\69. No One's Gonna Love You - Live from Spotify Sweden.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\69. No One's Gonna Love You - Live from Spotify Sweden.mp3,western,chill_lyrics,acoustic chill,69,No One's Gonna Love You - Live from Spotify Sweden,69. No One's Gonna Love You - Live from Spotify Sweden.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\70. Digging Shelters.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\70. Digging Shelters.mp3,western,chill_lyrics,acoustic chill,70,Digging Shelters,70. Digging Shelters.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\71. I Don't Want to Go.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\71. I Don't Want to Go.mp3,western,chill_lyrics,acoustic chill,71,I Don't Want to Go,71. I Don't Want to Go.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\72. Red And Gold.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\72. Red And Gold.mp3,western,chill_lyrics,acoustic chill,72,Red And Gold,72. Red And Gold.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\73. K..mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\73. K..mp3,western,chill_lyrics,acoustic chill,73,K.,73. K..mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\74. The Breeze _ My Baby Cries.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\74. The Breeze _ My Baby Cries.mp3,western,chill_lyrics,acoustic chill,74,The Breeze _ My Baby Cries,74. The Breeze _ My Baby Cries.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\75. Mouth of a Flower.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\75. Mouth of a Flower.mp3,western,chill_lyrics,acoustic chill,75,Mouth of a Flower,75. Mouth of a Flower.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\76. With You - A Sweet Little Love Song Demo.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\76. With You - A Sweet Little Love Song Demo.mp3,western,chill_lyrics,acoustic chill,76,With You - A Sweet Little Love Song Demo,76. With You - A Sweet Little Love Song Demo.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\77. Rubber.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\77. Rubber.mp3,western,chill_lyrics,acoustic chill,77,Rubber,77. Rubber.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\78. On the Frame.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\78. On the Frame.mp3,western,chill_lyrics,acoustic chill,78,On the Frame,78. On the Frame.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\79. Cool Girl.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\79. Cool Girl.mp3,western,chill_lyrics,acoustic chill,79,Cool Girl,79. Cool Girl.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\80. Meet The Moonlight.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\80. Meet The Moonlight.mp3,western,chill_lyrics,acoustic chill,80,Meet The Moonlight,80. Meet The Moonlight.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\81. ROLLERCOASTER.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\81. ROLLERCOASTER.mp3,western,chill_lyrics,acoustic chill,81,ROLLERCOASTER,81. ROLLERCOASTER.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\82. Rolling On.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\82. Rolling On.mp3,western,chill_lyrics,acoustic chill,82,Rolling On,82. Rolling On.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\83. The Life.mp3,western,chill_lyrics,acoustic chill,83,The Life,83. The Life.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\84. More.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\84. More.mp3,western,chill_lyrics,acoustic chill,84,More,84. More.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\85. Those Nights.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\85. Those Nights.mp3,western,chill_lyrics,acoustic chill,85,Those Nights,85. Those Nights.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\86. Bashed Out.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\86. Bashed Out.mp3,western,chill_lyrics,acoustic chill,86,Bashed Out,86. Bashed Out.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\87. Used.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\87. Used.mp3,western,chill_lyrics,acoustic chill,87,Used,87. Used.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,western,chill_lyrics,acoustic chill,88,Cold Feet,88. Cold Feet.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\89. howling.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\89. howling.mp3,western,chill_lyrics,acoustic chill,89,howling,89. howling.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\90. Drugstore Houses.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\90. Drugstore Houses.mp3,western,chill_lyrics,acoustic chill,90,Drugstore Houses,90. Drugstore Houses.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\91. Manly Man.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\91. Manly Man.mp3,western,chill_lyrics,acoustic chill,91,Manly Man,91. Manly Man.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\92. call me when u get home - acoustic.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\92. call me when u get home - acoustic.mp3,western,chill_lyrics,acoustic chill,92,call me when u get home - acoustic,92. call me when u get home - acoustic.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\93. Wild Turkey.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\93. Wild Turkey.mp3,western,chill_lyrics,acoustic chill,93,Wild Turkey,93. Wild Turkey.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\94. New Order T-Shirt.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\94. New Order T-Shirt.mp3,western,chill_lyrics,acoustic chill,94,New Order T-Shirt,94. New Order T-Shirt.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\95. the castle.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\95. the castle.mp3,western,chill_lyrics,acoustic chill,95,the castle,95. the castle.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\96. America.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\96. America.mp3,western,chill_lyrics,acoustic chill,96,America,96. America.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\97. I Miss Strangers - Acoustic.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\97. I Miss Strangers - Acoustic.mp3,western,chill_lyrics,acoustic chill,97,I Miss Strangers - Acoustic,97. I Miss Strangers - Acoustic.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\98. The Solitude.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\98. The Solitude.mp3,western,chill_lyrics,acoustic chill,98,The Solitude,98. The Solitude.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\99. River.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\99. River.mp3,western,chill_lyrics,acoustic chill,99,River,99. River.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\100. A song I wrote after therapy.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\100. A song I wrote after therapy.mp3,western,chill_lyrics,acoustic chill,100,A song I wrote after therapy,100. A song I wrote after therapy.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\1. Roses - Imanbek Remix.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\1. Roses - Imanbek Remix.mp3",western,dj,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",1,Roses - Imanbek Remix,1. Roses - Imanbek Remix.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\2. Belly Dancer.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\2. Belly Dancer.mp3",western,dj,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",2,Belly Dancer,2. Belly Dancer.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\3. Prada.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\3. Prada.mp3",western,dj,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",3,Prada,3. Prada.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\4. LET'S GET FKD UP.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\4. LET'S GET FKD UP.mp3",western,dj,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",4,LET'S GET FKD UP,4. LET'S GET FKD UP.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\5. Push Up - Main Edit.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\5. Push Up - Main Edit.mp3",western,dj,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",5,Push Up - Main Edit,5. Push Up - Main Edit.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\6. Rock My Body.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\6. Rock My Body.mp3",western,dj,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",6,Rock My Body,6. Rock My Body.mp3
